bigg_id	universal_bigg_id	name
44mctr_c	44mctr	4 4 dimethylcholesta 8 14 24 trienol C29H46O
4aabutn_c	4aabutn	4 Acetamidobutanoate C6H10NO3
4abut_m	4abut	4-Aminobutanoate
4abz_m	4abz	4-Aminobenzoate
4gudbutn_c	4gudbutn	4 Guanidinobutanoate C5H11N3O2
4h2oglt_m	4h2oglt	4 Hydroxy 2 oxoglutarate C5H4O6
4hbzcoa_m	4hbzcoa	4 hydroxybenoyl CoA C28H36N7O18P3S
4hpro_LT_c	4hpro_LT	Trans 4 Hydroxy L proline C5H9NO3
5dpmev_c	5dpmev	 R  5 Diphosphomevalonate C6H10O10P2
5fthf_m	5fthf	5-Formyltetrahydrofolate
ACP_m	ACP	Acyl carrier protein
L2aadp6sa_c	L2aadp6sa	L 2 Aminoadipate 6 semialdehyde C6H11NO3
Lfmkynr_c	Lfmkynr	L Formylkynurenine C11H12N2O4
NPmehis_c	NPmehis	N pai  Methyl L histidine C7H11N3O2
Nbfortyr_c	Nbfortyr	N N bisformyl dityrosine C20H22N2O8
Nfortyr_c	Nfortyr	N Formyl L tyrosine C10H10NO4
Ssq23epx_c	Ssq23epx	 S  Squalene 2 3 epoxide C30H50O
Ssq23epx_r	Ssq23epx	 S  Squalene 2 3 epoxide C30H50O
T4hcinnm_m	T4hcinnm	Trans 4 Hydroxycinnamate C9H7O3
acACP_m	acACP	Acetyl-ACP
aces_e	aces	Acetic ester C4H8O2
acg5sa_m	acg5sa	N-Acetyl-L-glutamate 5-semialdehyde
acrn_m	acrn	O Acetylcarnitine C9H17NO4
ade_m	ade	Adenine
adp_x	adp	ADP C10H12N5O10P2
akg_x	akg	2-Oxoglutarate
alltt_e	alltt	Allantoate
amp2p_c	amp2p	Adenosine 2  phosphate C10H14N5O7P
apep_c	apep	Nalpha Acetylpeptide C6H7N2O4R2
aprop_c	aprop	Alpha Aminopropiononitrile C3H7N2
arab__D_c	arab__D	D Arabinose C5H10O5
arg__L_m	arg__L	L-Arginine
arg__L_v	arg__L	L-Arginine
atp_g	atp	ATP C10H12N5O13P3
atp_n	atp	ATP C10H12N5O13P3
btd_RR_e	btd_RR	 R R  2 3 Butanediol C4H10O2
cdp_n	cdp	CDP C9H12N3O11P2
cer2_26_c	cer2_26	Ceramide 2  Phytosphingosinen C260  C44H89NO4
cer2_26_r	cer2_26	Ceramide 2  Phytosphingosinen C260  C44H89NO4
cit_m	cit	Citrate
clpn_SC_m	clpn_SC	Cardiolipin  yeast specific C7380H13688O1700P200
cmaphis_c	cmaphis	2 3 Carboxy 3  methylammonio propyl L histidine C11H18N4O4
co2_m	co2	CO2 CO2
co2_v	co2	CO2 CO2
crn_x	crn	L-Carnitine
cyst__L_x	cyst__L	L-Cystathionine
dadp_n	dadp	DADP C10H12N5O9P2
dagpy_SC_c	dagpy_SC	Diacylglycerol pyrophosphate  yeast specific C3540H6544O1100P200
dann_e	dann	7,8-Diaminononanoate
dcdp_n	dcdp	DCDP C9H12N3O10P2
ddcaACP_m	ddcaACP	Dodecanoyl-ACP (n-C12:0ACP)
ddca_x	ddca	Dodecanoate (n-C12:0)
dhlam_m	dhlam	Dihydrolipoamide C8H17NOS2
dhpt_m	dhpt	Dihydropteroate
dnad_m	dnad	Deamino-NAD+
dolp_c	dolp	Dolichol phosphate C15H27O4P
dolp_r	dolp	Dolichol phosphate C15H27O4P
dpcoa_m	dpcoa	Dephospho-CoA
epistest_SC_e	epistest_SC	Episterol ester  yeast specific C1695H2995O101
ergstest_SC_e	ergstest_SC	Ergosterol ester  yeast specific C1695H2993O101
ergtrol_c	ergtrol	Ergosta 5 7 24 28  trienol C28H44O
fecost_e	fecost	Fecosterol C28H46O
fmn_e	fmn	FMN C17H19N4O9P
focytc_m	focytc	Ferrocytochrome c C42H53FeN8O6S2
g6p_B_c	g6p_B	Beta D glucose 6 phosphate C6H11O9P
glu5sa_m	glu5sa	L-Glutamate 5-semialdehyde
gly_m	gly	Glycine
glyc3p_m	glyc3p	Glycerol 3-phosphate
gthrd_m	gthrd	Reduced glutathione
gthrd_v	gthrd	Reduced glutathione
h2o2_n	h2o2	Hydrogen peroxide
h2o_r	h2o	H2O H2O
h2o_x	h2o	H2O H2O
h_r	h	H+
h_x	h	H+
hcit_n	hcit	2 Hydroxybutane 1 2 4 tricarboxylate C7H7O7
hco3_n	hco3	Bicarbonate
hcys__L_x	hcys__L	L-Homocysteine
hdca_x	hdca	Hexadecanoate (n-C16:0)
hdd2coa_x	hdd2coa	Trans-Hexadec-2-enoyl-CoA
hemeA_m	hemeA	Heme A C49H55FeN4O6
hemeO_m	hemeO	Heme O C49H56FeN4O5
hexc_c	hexc	Hexacosanoate  n C260  C26H51O2
hexc_x	hexc	Hexacosanoate  n C260  C26H51O2
hexccoa_c	hexccoa	Hexacosanoyl CoA  n C260CoA  C47H82N7O17P3S
hexccoa_r	hexccoa	Hexacosanoyl CoA  n C260CoA  C47H82N7O17P3S
hexccoa_x	hexccoa	Hexacosanoyl CoA  n C260CoA  C47H82N7O17P3S
hexdp_m	hexdp	All trans Hexaprenyl diphosphate C30H49O7P2
hmgcoa_c	hmgcoa	Hydroxymethylglutaryl CoA C27H39N7O20P3S
iamoh_c	iamoh	Isoamyl alcohol C5H12O
ibutac_c	ibutac	Isobutyl acetate C6H12O2
ibutoh_e	ibutoh	Isobutyl alcohol C4H10O
id3acald_c	id3acald	Indole 3 acetaldehyde C10H9NO
ind3ac_m	ind3ac	Indole 3 acetate C10H8NO2
ind3eth_e	ind3eth	Indole 3 ethanol C10H11NO
indpyr_c	indpyr	Indolepyruvate C11H8NO3
ipc224_SC_c	ipc224_SC	Inositol phosphorylceramide  ceramide 2  24C   yeast specific C4800H9500N100O1200P100
ipc324_SC_c	ipc324_SC	Inositol phosphorylceramide  ceramide 3  24C   yeast specific C4800H9500N100O1300P100
ipdp_m	ipdp	Isopentenyl diphosphate
lanostest_SC_c	lanostest_SC	Lanosterol ester  yeast specific C1697H2999O101
leu__L_m	leu__L	L-Leucine
leu__L_v	leu__L	L-Leucine
lys__L_m	lys__L	L-Lysine
lys__L_v	lys__L	L-Lysine
malACP_m	malACP	Malonyl-[acyl-carrier protein]
malcoa_m	malcoa	Malonyl CoA C24H33N7O19P3S
manmi1p__D_c	manmi1p__D	Mannose 1D myo Inositol 1 phosphate C12H21O14P1
mettrna_m	mettrna	L-Methionyl-tRNA (Met)
mhpglu_c	mhpglu	5 Methyltetrahydropteroyltri L glutamate C25H36N8O12
mi1456p_n	mi1456p	1D myo Inositol 1 4 5 6 tetrakisphosphate C6H8O18P4
mip2c124_SC_c	mip2c124_SC	Mannose  inositol P 2 ceramide  ceramide 1  24C   yeast specific C6000H11500N100O2400P200
mip2c226_SC_c	mip2c226_SC	Mannose  inositol P 2 ceramide  ceramide 2  26C   yeast specific C6200H11900N100O2500P200
nac_m	nac	Nicotinate
nad_r	nad	Nicotinamide adenine dinucleotide
nad_x	nad	Nicotinamide adenine dinucleotide
nadp_m	nadp	Nicotinamide adenine dinucleotide phosphate
ncam_m	ncam	Nicotinamide
nh4_m	nh4	Ammonium
o2_m	o2	O2 O2
oaa_x	oaa	Oxaloacetate
ocdcaACP_m	ocdcaACP	Octadecanoyl-ACP (n-C18:0ACP)
ocdcyaACP_c	ocdcyaACP	Octadecynoyl ACP  n C182ACP  C29H51N2O8PRS
ocdcya_c	ocdcya	Octadecadienoate  n C182  C18H31O2
odecoa_x	odecoa	Octadecenoyl-CoA (n-C18:1CoA)
orn_m	orn	Ornithine
oxag_m	oxag	Oxaloglutarate C7H5O7
pa_SC_c	pa_SC	Phosphatidate  yeast specific C3540H6544O800P100
pacald_m	pacald	Phenylacetaldehyde
pap_m	pap	Adenosine 3',5'-bisphosphate
pe_SC_g	pe_SC	Phosphatidylethanolamine  yeast specific C3740H7244N100O800P100
pheme_m	pheme	Protoheme C34H30FeN4O4
pi_g	pi	Phosphate
pi_n	pi	Phosphate
ppcoa_m	ppcoa	Propanoyl-CoA
ppi_n	ppi	Diphosphate
ppmi12346p_c	ppmi12346p	5 Diphosphoinositol pentakisphosphate C6H6O27P7
ptd135bp_SC_c	ptd135bp_SC	1 Phosphatidyl D myo inositol 3 5 bisphosphate  yeast specific C4140H7444O1900P300
ptd145bp_SC_c	ptd145bp_SC	1 Phosphatidyl D myo inositol 4 5 bisphosphate  yeast specific C4140H7444O1900P300
ptd4ino_SC_c	ptd4ino_SC	Phosphatidyl 1D myo 4 inositol  yeast specific C4140H7544O1600P200
saccrp__L_c	saccrp__L	L Saccharopine C11H19N2O6
sbt__L_c	sbt__L	L Sorbitol C6H14O6
sucr_c	sucr	Sucrose C12H22O11
thf_m	thf	5,6,7,8-Tetrahydrofolate
thfglu_c	thfglu	Tetrahydrofolyl Glu 2  C24H27N8O9
thmpp_m	thmpp	Thiamine diphosphate
trnaasn_m	trnaasn	TRNA Asn  C10H17O10PR2
trnaasp_m	trnaasp	TRNA(Asp)
trnaile_m	trnaile	TRNA(Ile)
trnamet_m	trnamet	TRNA(Met)
trnaphe_m	trnaphe	TRNA(Phe)
trptrna_m	trptrna	L-Tryptophanyl-tRNA(Trp)
ttdcea_x	ttdcea	Tetradecenoate (n-C14:1)
udpgal_g	udpgal	UDPgalactose
xylt_e	xylt	Xylitol C5H12O5
zym_int1_c	zym_int1	Zymosterol intermediate 1 C28H44O3
zymstest_SC_c	zymstest_SC	Zymosterol ester  yeast specific C1694H2993O101
2ombz_c	2ombz	2-Octaprenyl-6-methoxy-1,4-benzoquinone
3mbdhl_c	3mbdhl	S-(3-Methylbutanoyl)-dihydrolipoamide
Stmyn_c	Stmyn	Streptomycin
acmam_c	acmam	N-Acetyl-D-muramoate
bgly_c	bgly	N-Benzoylglycine
clpn_EC_c	clpn_EC	Cardiolipin (Ecoli)
clpn_SA_c	clpn_SA	Cardiolipin (Saureus)
dhlpro_c	dhlpro	Dihydrolipolprotein H2S2X
fa10_c	fa10	Fatty acid (Anteiso-C17:1)
fa11_c	fa11	Fatty acid (Iso-C17:0)
fa19a_c	fa19a	Fatty Acid (Anteiso-C19:0)
fa4_c	fa4	Fatty acid (Anteiso-C15:0)
fdxox_c	fdxox	Oxidized ferredoxin
forglu_c	forglu	N-Formimidoyl-L-glutamate
male_c	male	Maleate
pala_SA2_c	pala_SA2	Phosphatidylalanine SA2
pgly_SA_c	pgly_SA	Phosphatidylglycine SA
plys_SA2_c	plys_SA2	Phosphatidyllysine SA2
3pg_p	3pg	3-Phospho-D-glycerate
feroxB_e	feroxB	Ferrioxamine-B
chitob_p	chitob	Chitobiose C16H28N2O11
airs_c	airs	Aminoimidazole-riboside
airs_p	airs	Aminoimidazole-riboside
scys__L_c	scys__L	S-Sulfo-L-cysteine
pep_e	pep	Phosphoenolpyruvate
guln__L_e	guln__L	L-gulonate
icit_e	icit	Isocitrate
feroxBfe_e	feroxBfe	Ferrioxamine-B-fe
2pg_e	2pg	D-Glycerate 2-phosphate
oaa_p	oaa	Oxaloacetate
23dhbzs3_c	23dhbzs3	2-3-dihydroxybenzoylserine trimer
remnant1_e	remnant1	Residual-atoms-of-reaction-DMBZIDSYN
tag__D_p	tag__D	D-Tagatose
rnam_e	rnam	N Ribosylnicotinamide C11H15N2O5
copre2_c	copre2	Cobalt-precorrin-2
5aptn_c	5aptn	5-Aminopentanoate
cellb_e	cellb	Cellobiose
glutcoa_c	glutcoa	Glutaryl-CoA mitochondria
salcn_c	salcn	Salicin C13H18O7
3hoxpac_e	3hoxpac	3 Hydroxyphenylacetic acid C8H8O3
peng_e	peng	Penicillin G C16H18N2O4S
6apa_p	6apa	6 Aminopenicillanic acid C8H12N2O3S
gagggicolipaBR1_c	gagggicolipaBR1	R1 galactosyl glucosyl glucosyl glucosyl inner core oligosaccharide lipid A with laurate C153H246N2O83P4
LptA_p	LptA	Periplasmic lipid A binding protein 
enlipidA_p	enlipidA	1' Phosphoethanolamin lipidIVa C70H132N3O26P3
salcn_p	salcn	Salicin C13H18O7
gicolipaAR1_c	gicolipaAR1	R1 glucosyl inner core oligosaccharide lipid A C137H220N2O68P4
lipidA_core_e_p	lipidA_core_e	2 3 2'3' Tetrakis beta hydroxymyristoyl  D glucosaminyl 1 6 beta D glucosamine 1 4' bisphosphate C68H126N2O23P2
arab__D_p	arab__D	D Arabinose C5H10O5
cdigmp_c	cdigmp	Cyclic diguanosine monophosphate
nicrns_c	nicrns	Nicotinate D-ribonucleoside
2ohph_5_c	2ohph_5	2-Octaprenyl-6-hydroxyphenol (5 repeating units)
2omph_5_n	2omph_5	2-Octaprenyl-6-methoxyphenol (5 repeating units)
5mthf_m	5mthf	5-Methyltetrahydrofolate
ahcys_n	ahcys	S-Adenosyl-L-homocysteine
amuco_c	amuco	2-Aminomuconate
dhor__S_n	dhor__S	(S)-Dihydroorotate
f6p_B_c	f6p_B	Beta-D-Fructose 6-phosphate
acoa_x	acoa	Acyl-CoA
2ommbl_5_m	2ommbl_5	2-Octaprenyl3-methyl-6-methoxy-1,4-benzoquinol (5 repeating units)
cdpglc_c	cdpglc	CDP-glucose
dhmtp_c	dhmtp	1,2-Dihydroxy-5-(methylthio)pent-1-en-3-one
CDP_4keto_6deox_glc_c	CDP_4keto_6deox_glc	CDP-4-keto-6-deoxy-D-glucose
laur_hde_kdo2lipid4_c	laur_hde_kdo2lipid4	KDO2-(lauroyl)-(hexadecenoic)-lipid4
lps_tetra_c	lps_tetra	LPS with tetraacyl lipidA
5cmhm_c	5cmhm	5-Carboxymethyl-2-hydroxymuconate
2ohed_c	2ohed	2-Oxohept-3-ene-1,7-dioate
6p2dhglcn_c	6p2dhglcn	6-Phospho-2-dehydro-D-gluconate
2dhglcn_e	2dhglcn	2-Dehydro-D-gluconate
R_3hdcoa_c	R_3hdcoa	(R)-Hydroxydecanoyl-CoA
R_3hddcoa_c	R_3hddcoa	(R)-3-Hydroxydodecanoyl-CoA
R_3hcmrs7ecoa_c	R_3hcmrs7ecoa	(R)-3-hydroxy-cis-myristol-7-eoyl-CoA
R_3hocoa_c	R_3hocoa	(R)-Hydroxyoctanoyl-CoA
3oxoadp_c	3oxoadp	3-Oxoadipate
3oxoadp_p	3oxoadp	3-Oxoadipate
5odhf2a_c	5odhf2a	5-Oxo-4,5-dihydrofuran-2-acetate
4mcat_c	4mcat	4-Methylcatechol
2mb2coa_c	2mb2coa	Trans-2-Methylbut-2-enoyl-CoA
2mp2coa_c	2mp2coa	2-Methylprop-2-enoyl-CoA
nh3_c	nh3	Ammonia
5g2oxpt_c	5g2oxpt	2-Oxoarginine
bzal_c	bzal	Benzaldehyde
ccmuac_c	ccmuac	Cis,cis-Muconate
2ahhmp_c	2ahhmp	2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2
C141mclPHA_c	C141mclPHA	C14:1-Medium-chain length Polyhydroxyalkanoate.
C80mclPHA_c	C80mclPHA	C8:0-Medium-chain length Polyhydroxyalkanoate.
mclPHAg_c	mclPHAg	Medium-chain length Polyhydroxyalkanoate growing.
fer_e	fer	Ferulate
p_xyl_e	p_xyl	P-methyltoluene
pentso3_e	pentso3	Pentanesulfonate
tol_e	tol	Toluene
cytcc_c	cytcc	Cytochrome c
vanln_c	vanln	Vanillin
S_gtrdhdlp_c	S_gtrdhdlp	S-Glutaryldihydrolipoamide
glutrna_gln_c	glutrna_gln	L-Glutamyl-tRNA(Gln)
m_xyl_c	m_xyl	M-Xylene
m_xyl_p	m_xyl	M-Xylene
omaenol_c	omaenol	4-Carboxy-2-hydroxyhexa-2,4-dienedioate
pre3b_c	pre3b	Precorrin 3B
pre8_c	pre8	Precorrin 8
rbrdxOX_c	rbrdxOX	Oxidized rubredoxin
seasmet_c	seasmet	Se-Adenosylselenomethionine
vanlt_c	vanlt	Vanillate
vanlt_p	vanlt	Vanillate
vanln_p	vanln	Vanillin
pime_e	pime	Pimelate
4hglusa_c	4hglusa	L 4 Hydroxyglutamate semialdehyde C5H9NO4
acryl_c	acryl	Acrylic acid
2dmmq6_c	2dmmq6	2-Demethylmenaquinone 6
mqn6_c	mqn6	Menaquinone 6
focytcc553_c	focytcc553	Ferrocytochrome c-553
pa_Hp_c	pa_Hp	Phosphatidic acid Hp specific
tdm2_c	tdm2	Trehalose dimycolate (alpha mycolate + methoxymycolate)
omtta_c	omtta	Octa-methyl tetracontatricosanoic acid (C34:0, 8 methyl-branched carbons)
decd_tb_c	decd_tb	(E,E,E,E,E,E,E,Z,Z) decaprenyl phosphate
fmcbtt_c	fmcbtt	Iron(II) mycobactin T
dtt_c	dtt	Dithiothreitol
rrppdima_c	rrppdima	Rhamnose rhamnose phenol phthiocerol dimycocerosate (Mtb)
prephthACP_c	prephthACP	Phthiocerol precursor bound ACP
prepphthACP_c	prepphthACP	Phenolic phthiocerol precursor bound ACP
prepphth_c	prepphth	Phenolic phthiocerol precursor
peptido_TB2_c	peptido_TB2	Peptidoglycan subunit (for Mycobacterium tuberculosis)
tamocta_c	tamocta	Tetra-methyl octacosanoate
peamn_c	peamn	Phenethylamine
phthiocerol_c	phthiocerol	Phthiocerol A
phdcacoa_c	phdcacoa	Phenol palmitic coenzyme A
cdpc19c19g_c	cdpc19c19g	Cdp diacylglycerol (C19:0, C19:0)
pg190_c	pg190	Phosphatidylglycerol (dimethylstearoyl, C19:0)
pg160190_c	pg160190	Phosphatidylglycerol (hexadecanoyl, methylstearoyl)
frrppdima_c	frrppdima	Fucose rhamnose rhamnose phenol phthiocerol dimycocerosate (Mtb)
mfrrppdima_c	mfrrppdima	Phenolic glycolipid (Mtb)
uGgla_c	uGgla	UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine
mshfald_c	mshfald	Mycothiol conjugated methanol
PIM1_c	PIM1	Phosphatidylinositol mannoside (tuberculosis)
tmha2_c	tmha2	Tetramycolyl hexaarabinoside (tdm1 + tdm3 + tre) (Mtb)
tmha3_c	tmha3	Tetramycolyl hexaarabinoside (tdm1 + tdm4 + tre) (Mtb)
clpn160190_c	clpn160190	Cardiolipin (dihexadecanoyl, dimethylstearoyl)
ugma_c	ugma	UDP-N-glycolylmuramoyl-L-alanine
triat_c	triat	Tri-acyl trehalose
tmha5_c	tmha5	Tetramycolyl hexaarabinoside (tdm2 + tdm4 + tre) (Mtb)
mharab__D_c	mharab__D	Mannose capped hexa arabinofuranoside
uaagtmda_c	uaagtmda	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutaminyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine
uaaAgtla_c	uaaAgtla	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutaminyl-L-lysyl-D-alanyl-D-alanine
coa_e	coa	Coenzyme A
bmn_e	bmn	Bimane
mssg_c	mssg	Mycothiol (oxidized - dimer)
mkmeroacidcyc1AMP_c	mkmeroacidcyc1AMP	Cyclopropanated methyl hydroxy keto meroacid AMP (1 cyclopropane ring)
mmeroacidcyc2AMP_c	mmeroacidcyc2AMP	Cyclopropanated methoxy-meroacid AMP (2 cyclopropane rings)
kmeroacidcyc1ACP_c	kmeroacidcyc1ACP	Cyclopropanated keto-meroacid ACP (1 cyclopropane ring)
mmmeroacidcyc1ACP_c	mmmeroacidcyc1ACP	Cyclopropanated methyl hydroxy methoxy meroacid ACP (1 cyclopropane ring)
fdox_c	fdox	Ferredoxin (oxidized) 2[4Fe-4S]
2dglcn_c	2dglcn	2-Deoxy-D-gluconate
decdr_tb_c	decdr_tb	Decaprenylphosphoryl-beta-D-5-ribose
copre4_c	copre4	Cobalt-precorrin 4
tamhexc_c	tamhexc	Tetra-methyl hexacosanoate
tamlgnc_c	tamlgnc	Tri-methyl lignoceric acid
marach_c	marach	Methyl arachidic acid
homtta_c	homtta	10 hydroxy octa-methyl tetracontatricosanoic acid (C34:0, 8 methyl-branched carbons, 1 hydroxylated carbon)
4hoxpacd_c	4hoxpacd	4-Hydroxyphenylacetaldehyde
3dhphaccoa_c	3dhphaccoa	2 3 Dihydroxy 2 3 dihydrophenylacetyl CoA C29H40N7O19P3S
rbt_c	rbt	Ribitol
d5kgp_c	d5kgp	2-Deoxy-5-keto-D-gluconic acid 6-phosphate
2d5kg_c	2d5kg	2d5kg c
isopeluc24_c	isopeluc24	Isopentadecanoyllipoteichoic acid (n=24)
anteiluc24_c	anteiluc24	Anteisoheptadecanoyllipoteichoic acid (n=24)
isotensu24_c	isotensu24	Isotetradecanoyllipoteichoic acid (n=24)
isoteluc24_c	isoteluc24	Isotetradecanoyllipoteichoic acid (n=24)
prenoN_ated_c	prenoN_ated	Prenol-45n teichoic acid-glucose substituted
palminsu24_c	palminsu24	Palmitoyllipoteichoic acid (n=24)
myrisluc24_c	myrisluc24	Myristoyllipoteichoic acid (n=24)
stearluc24_c	stearluc24	Stearoyllipoteichoic acid (n=24)
agpc_EC_c	agpc_EC	Acyl-glycerophosphocholine
agpg_EC_c	agpg_EC	Acyl-glycerophosphoglycerol  (E.coli)
apg_EC_c	apg_EC	Acyl phosphatidylglycerol (E.coli)
fuc1p__L_c	fuc1p__L	L-Fucose 1-phosphate
pgp_EC_c	pgp_EC	Phosphatidylglycerophosphate (Ecoli)
ps_EC_c	ps_EC	Phosphatidylserine (Ecoli)
diact_c	diact	Diacetyl C4H6O2
malon_c	malon	Malonate
mtpp_c	mtpp	3-methylthiopropionate
Pald_c	Pald	Phosphonoacetaldehyde
codscl5a_c	codscl5a	Cobalt-precorrin-5a
codscl7_c	codscl7	Cobalt-precorrin-7
codscl8x_c	codscl8x	Cobalt-precorrin-8x
cob2nda_c	cob2nda	Cob-II-yrinate-a-c-diamide
udcdp20Oag_p	udcdp20Oag	Undecaprenyl-diphosphate-O-antigene-20x
cdpabeq_c	cdpabeq	CDP-abequose
udcdp9Oag_p	udcdp9Oag	Undecaprenyl-diphosphate-O-antigene-9x
udcdp11Oag_p	udcdp11Oag	Undecaprenyl-diphosphate-O-antigene-11x
udcdp16Oag_p	udcdp16Oag	Undecaprenyl-diphosphate-O-antigene-16x
udcdp18Oag_p	udcdp18Oag	Undecaprenyl-diphosphate-O-antigene-18x
nflgln_c	nflgln	N-Formimino-L-glutamate
feroxEfe_p	feroxEfe	Ferrioxamine-E-fe
feroxEfe_c	feroxEfe	Ferrioxamine-E-fe
feroxE_c	feroxE	Ferrioxamine-E
feroxE_p	feroxE	Ferrioxamine-E
udcpgr_c	udcpgr	Undecaprenyl diphosphate galactose-rhamnose
12dgr2_ST_p	12dgr2_ST	Membrane 1,2-diacylglycerol mixture
pa2_ST_p	pa2_ST	Membrane phosphatidate mixture
23dhbzs3_p	23dhbzs3	2-3-dihydroxybenzoylserine trimer
23dhbzs2_c	23dhbzs2	2-3-dihydroxybenzoylserine dimer
3optcoa_c	3optcoa	3-Ocopentanoyl-CoA
4hglu_c	4hglu	4-Hydroxy-L-glutamate
5hbzid_c	5hbzid	5-hydroxybenzimidazole
5mcsn_c	5mcsn	5-Methylcytosine
6occhcoa_c	6occhcoa	6-oxocyclohex-1-ene-1-carboxyl-CoA
Lcyst_c	Lcyst	L-Cysteate
Ncbmpts_c	Ncbmpts	N-Carbamoylputrescine
acetone_c	acetone	Acetone
butpi_c	butpi	Butanoyl phosphate
ch15deccoa_c	ch15deccoa	Cyclohexa-1,5-dienecarbonyl-CoA
cspmd_c	cspmd	Carboxyspermidine
dhlplarg_c	dhlplarg	Dihydrolipoyl carrier protein LarG
fdxo_42_c	fdxo_42	Ferredoxin (oxidized form 4:2)
ficytC_c	ficytC	Ferricytochrome c
ficytb_c	ficytb	Ferricytochrome b
focytC_c	focytC	Ferrocytochrome C
fut_c	fut	Futalosine
ghhlipa_c	ghhlipa	Glucosyl-heptosyl-heptosyl-kdo2-lipidA
hghhlipa_c	hghhlipa	Heptosyl-glucosyl-heptosyl-heptosyl-kdo2-lipidA
kdo2lipid4n_c	kdo2lipid4n	KDO(2)-lipid IV(A) (glucosediaminyl)
n2_c	n2	Nitrogen
phenol_c	phenol	Phenol
polglu_c	polglu	Poly-gamma-D-glutamate
r3mmal_c	r3mmal	D-erythro-3-Methylmalate
2obut_e	2obut	2-Oxobutanoate
4crsol_e	4crsol	P-Cresol
4hbald_e	4hbald	4-Hydroxybenzaldehyde
aso4_e	aso4	Arsenate
elar_e	elar	Anode  (reduced)
ibt_e	ibt	Isobutyrate
mn4_e	mn4	Mn4+
omclo_e	omclo	Outer Membrane Cytochrome c type oxidized (low potential)
omclr_e	omclr	Outer Membrane Cytochrome c type reduced 1(low potential)
oxa_e	oxa	Oxalate
ppoh_e	ppoh	1-Propanol
u4_e	u4	Uranium(IV)
Lcyst_p	Lcyst	L-Cysteate
bzal_p	bzal	Benzaldehyde
gm1lipa_p	gm1lipa	4-Amino-4-deoxy-L-arabinose modified core oligosaccharide lipid A (G. metallireducens, variant 1)
hghhlipa_p	hghhlipa	Heptosyl-glucosyl-heptosyl-heptosyl-kdo2-lipidA
n2_p	n2	Nitrogen
phenol_p	phenol	Phenol
pa182_9_12_c	pa182_9_12	1,2-dioctadec-9-12-dienoyl-sn-glycerol 3-phosphate
1odec91215eg3p_c	1odec91215eg3p	1-octadec-9-12-15-trienoyl-sn-glycerol 3-phosphate
pa184_6_9_12_15_c	pa184_6_9_12_15	1,2-dioctadec-6-9-12-15-tetraenoyl-sn-glycerol 3-phosphate
caro_c	caro	Beta-Carotene
biliverd_c	biliverd	Biliverdin cytosol
focytc6_u	focytc6	Ferrocytochrome c6
pqh2_p	pqh2	Plastoquinol
pcrd_p	pcrd	Plastocyanin(Cu+)
pq_p	pq	Plastoquinone
pcox_u	pcox	Plastocyanin(Cu2+)
fdxo_2_2_c	fdxo_2_2	Oxidized ferredoxin
phdp_c	phdp	Phytyl diphosphate
precyanphy_c	precyanphy	Cyanophycin (multi-Larginyl-poli [L--aspartic acid]) polimer (n)
octe_9_12_15_ACP_c	octe_9_12_15_ACP	A-lineloyl-ACP (n-C18 3ACP)
mgdg160_c	mgdg160	1,2-Diacyl-3-beta-D-galactosyl-sn-glycerol (n-C16)
mgdg180_c	mgdg180	1,2-Diacyl-3-beta-D-galactosyl-sn-glycerol (n-C18 0)
dgdg183_9_12_15_c	dgdg183_9_12_15	Digalactosyl-diacylglycerol(n-C18 3)
dgdg184_6_9_12_15_c	dgdg184_6_9_12_15	Digalactosyl-diacylglycerol(n-C18 4)
dvpchlld_c	dvpchlld	Divinylprotochlorophyllide
12dgr183_6_9_12_c	12dgr183_6_9_12	1,2-Diacyl-sn-glycerol (dioctadec-6-9-12-trienoyl, n-C18 3)
hmppp9_c	hmppp9	 13(1)-Hydroxy-magnesium-protoporphyrin IX 13-monomethyl ester
peptido_syn_c	peptido_syn	Peptidoglycan subunit of Synechocystis sp. PCC8603
peptido_syn_p	peptido_syn	Peptidoglycan subunit of Synechocystis sp. PCC8603
sqdg181_c	sqdg181	Sulfoquinovosyldiacylglycerol (n-C18 1)
sqdg182_9_12_c	sqdg182_9_12	Sulfoquinovosyldiacylglycerol (n-C18 2)
bvite_c	bvite	Beta-Tocopherol
neuspn_c	neuspn	Neurosporene
cu2_u	cu2	Copper
photon_e	photon	Light
glcglyc_e	glcglyc	2-(beta-D-Glucosyl)-sn-glycerol
13_cis_oretn_c	13_cis_oretn	13-cis-oxo-retinoic acid
15HPET_c	15HPET	15-Hydroperoxyeicosatetraenoic acid
17ahprgnlone_c	17ahprgnlone	17alpha-Hydroxypregnenolone
2425dhvitd3_c	2425dhvitd3	24R,25-Dihydroxyvitamin D3
25hvitd2_c	25hvitd2	25-Hydroxyvitamin D2
3hpcoa_c	3hpcoa	3-Hydroxypropionyl-CoA
